sentence_id,homograph,homograph_index,pos,sentence,homograph_pronunciation
1241927,affluent,6,ADJMS,"Encore préservé d ' un tourisme affluent , il a su garder le charme d ' une nature émouvante aux couleurs dégradées .",a f l y ɑ̃
1242696,affluent,38,ADJMS,"Par exemple , si un article d un blog fait un lien vers un article du site les visiteurs du blog qui cliquent sur ce lien et qui consultent l article de sont considérés par comme du trafic affluent et le blog est considéré comme un site affluent .",a f l y ɑ̃
159653,affluent,6,ADJMS,"Le "" Pérat "" , ruisseau affluent du Né , arrose la commune .",a f l y ɑ̃
1247788,affluent,3,ADJMS,Hipsters sont également affluent à nouveau bar sur le bloc Le Cube .,a f l y ɑ̃
171308,affluent,17,ADJMS,"Pendant la chanson ' , leur set est interrompu à cause d ' un public devenu trop affluent et incontrôlable sur scène .",a f l y ɑ̃
1239905,affluent,32,ADJMS,"En référence à la "" déclaration "" de M . Lagerfeld , sachez qu ' il n ' y a pas de "" controverse "" : Karl Lagerfeld , un designer très affluent , m ' a diffamée moi , mais aussi ma styliste , et le designer illustre dont j ' ai choisi la robe dans les pages d ' une publication professionnelle importante "" , peut-on lire dans le communiqué de presse de Meryl "" . Cette publication a imprimé cette diffamation , sans vérifier les faits .",a f l y ɑ̃
1236467,affluent,16,ADJMS,"Hayter a dit un plage serait suffisant pour satisfaire le groupe , et les touristes serait affluent dans la région pour visiter une plage de nudistes si elle pouvait être établie .",a f l y ɑ̃
1248670,affluent,211,ADJMS,"Nul besoin de me remercié pour cela ... Puis elle regarda les gardes à nouveau , qui devait la mené a ça chambre , elle regarda une dernière fois le Lieutenant avant de le remercié poliment de la tête et de prendre congé de lui , prenant la suite du couple royal elfique , malgré le triste jour , Lohika n ' arrivait pas à dégagé son regard de la gracieuse dame , envoûté par tant de grâce.Arrivé devant le Roi du Rohan , elle ce déplaça hors du sillage Elfes , sortant au passage de ça rêverie , pour aller ce mettre parmi les autres personnes du Gondor , ça présence n ' était pas vraiment requis en cette instant , mais à présent qu ' elle y était , elle n ' allait pas faire demi tour et perdre la face devant l ' assemblé , elle ferai juste profil bas pour évité d ' attiré l ' attention.Le Seigneur Elfe pris la parole , présentant par la même occasion la dame qu ' il l ' accompagnait , Lohika écoutait chaque mots qui était prononcer , enfin elle essayait du moins , puis la dame de Elostirion pris parole , les gens présent était de loin tous très affluent , des Seigneurs Elfes , le roi et l ' intendant du Gondor , les Nobles du Rohan , elle fut étonné que l ' Arnor ne soit pas encore arriver.Le roi du Rohan avait pris les dispositions pour que le séjour fut agréable , le repas copieux , peuplé de haute personnalité , pour ça part Lohika ne c ' était pas mêlé au conversation , par politesse plus que par timidité , puis arriva la terrible nouvelle , la mort de Dame Cella .",a f l y ɑ̃
1248034,affluent,32,ADJMS,"Salomon SPORT Amphibian 2 Avec tant de boutiques de boutiques d ' ouvrir en permanence la publicité moins coûteux et moins coûteux vêtements , les gens d ' aujourd ' hui sont affluent pour acheter des vêtements qu ' ils reconnaissent qu ' ils ne mettent un certain nombre d ' instances et il va probablement dégringoler assez rapidement .",a f l y ɑ̃
1236824,affluent,22,ADJMS,Une relation de proximité a pu se tisser entre les artistes et le public les jours où ce dernier était le moins affluent .,a f l y ɑ̃
1247761,affluent,3,ADJMS,Hipsters sont également affluent à nouveau bar sur le bloc Le Cube .,a f l y ɑ̃
170457,affluent,48,ADJMS,"Une puissante machine d ' épuisement à traction directe , de la force de , est installée sur la fosse , puis l ' on se met en devoir de pousser à la fois et l ' approfondissement et l ' extraction des eaux , dont le volume affluent s' élève bientôt jusqu ' à par .",a f l y ɑ̃
161451,affluent,20,NMP,"Vauréal est limitée à l ' est par un des méandres de l ' Oise , l ' un des affluent principaux de la Seine .",a f l y ɑ̃
1249420,affluent,16,NMP,Ils sont plus urbains ( indice 106 ) et plus jeunes que la moyenne nationale des affluent people : indices 153 sur les 21-34 ans et 124 sur les 35-44 ans .,a f l y ɑ̃
1235807,affluent,6,NMP,"Il faut savoir que ces "" affluent "" réalisent environ 40 % du chiffre d ' affaires des marques de luxe .",a f l y ɑ̃
182277,affluent,20,NMP,La rivière gagne en débit et se dirige vers le sud sur environ avant de recevoir en rive gauche deux affluent venus de l ' ouest et du sud .,a f l y ɑ̃
169434,affluent,9,NMP,L ' ingénieur britannique Jean Perry doit relier les affluent et .,a f l y ɑ̃
1241252,affluent,34,NMP,"Ceci dans de le but de mieux gérer les principaux cours d ' eau qui se jettent sur les côtes Granvillaise ( le Bosq , Lallemagne , la Saigue et le Thar et leurs affluent ) de la source à la mer .",a f l y ɑ̃
1248514,affluent,15,NMP,"Hapta-hendou , en sanscrit Sapta-sindhou , le pays de l ' Indus et de ses affluent ' -. 4 .",a f l y ɑ̃
180366,affluent,3,NMP,"Un de ses affluent : le torrent "" Tiraumea Stream "" , draine la partie sud de la chaîne de "" Puketoi Range "" .",a f l y ɑ̃
1244022,affluent,15,NMP,"Hapta-hendou , en sanscrit Sapta-sindhou , le pays de l ' Indus et de ses affluent ' -. 4 .",a f l y ɑ̃
163476,affluent,16,NMP,"Le chevesne de l ' Aphips ( "" Squalius aphipsi "" ) se rencontre dans les affluent méridionaux du Kouban .",a f l y ɑ̃
1237428,affluent,104,NMP,"Elles peuvent être recherchées par discipline ( enseignée en classe de sixième ) , type de contenu ou thématiques transversales ( arts et culture , orientation , éducation aux médias , développement durable ... ) > Tablettes numériques - Académie de Grenoble - Recensement d ' applications utiles pour l ' utilisation de la tablette en classe : bureautique , prise de notes , stockage et partage , outils de lecture , de calcul , vidéo , photo ... > Le potentiel pédagogique de 190 applications iPad : : RECIT local CSA : Sept conseillers pédagogiques et une orthophoniste de la Commission scolaire des Affluent de même qu ' une conseillère pédagogique de la Commission scolaire des Découvreurs ont commenté le potentiel pédagogique de plus de 190 applications iPad.Vous trouverez une description sommaire pour chaque application , un classement par discipline et niveau scolaire de même que des pistes d ' exploitation pédagogique .",a f l y ɑ̃
1242391,affluent,8,NMP,Au grès de la progression nous rencontrons plusieurs affluent tous plus immonde les uns que les autres .,a f l y ɑ̃
182275,affluent,19,NMP,"Après environ , la rivière s' oriente vers l ' est en recevant à environ d ' altitude deux affluent notables en rive droite venus du sud .",a f l y ɑ̃
160466,affluent,1,NMS,"Son affluent le Gaugeard arrose le nord du territoire communal sur quatre kilomètres , dont un demi-kilomètre face à Saint-Laurent-la-Vallée .",a f l y ɑ̃
175274,affluent,10,NMS,"La ville est située dans une région vallonnée où un affluent de la rivière Saale , le Fuhne , coule .",a f l y ɑ̃
174241,affluent,38,NMS,"Situé au nord-ouest du bourg de Priziac , à proximité immédiate de celui-ci , l ' étang du Bel Air est un étang de faible profondeur alimenté par un petit ruisseau , le ruisseau du Bel Air , affluent de la rivière Aër et sous-affluent de la rivière Ellé .",a f l y ɑ̃
155246,affluent,35,NMS,"Le flanc sud du bassin , court et en pente rapide , n ' est parcouru que par de rares vallons de 3 à souvent élémentaires ( "" un seul cours d ' eau sans affluent "" ) .",a f l y ɑ̃
1240947,affluent,12,NMS,"Il est donc difficile d ' établir quelle rivière est l ' affluent de l ' autre puisque presque toutes sont appelées "" Gardon . """,a f l y ɑ̃
172357,affluent,19,NMS,Ce qui constitue la zone actuelle de l ' espace Comboire correspondait autrefois à une zone inondable de cet affluent de l ' Isère entre la digue et la contre-digue destinées à canaliser ce cours d ' eau et éviter les débordements et l ' inondation de la plaine grenobloise .,a f l y ɑ̃
1238204,affluent,5,NMS,"Le long de l ' affluent de Moscou - rivière Presnya , qui est maintenant plus d ' un siècle comme un abri dans un réservoir souterrain , des jardins et des vergers royaux .",a f l y ɑ̃
165222,affluent,2,NMS,"Ce petit affluent , en rive gauche de la Loire , qui donne son nom à la levée qui borde le fleuve royal , s' écoule aux limites des départements de la Loire-Atlantique et de Maine-et-Loire , jusqu ' à sa confluence située entre les communes angevine de La Varenne et bretonne de La Chapelle-Basse-Mer .",a f l y ɑ̃
162936,affluent,22,NMS,"En juin , l ' expédition atteint la source de la fourche nord de la rivière , et Marcy nomme un petit affluent "" McClellan ' s Creek "" .",a f l y ɑ̃
155264,affluent,37,NMS,"L ' impression sur étoffe a suscité dans un premier temps le plus d ' initiatives , avec la création de deux fabriques , en 1778 à Charleval et en 1793 à Lyons-la-Forêt ( La Lieure , affluent de l ' Andelle ) , à la suite du départ d ' anciens ouvriers de la manufacture d ' Eauplet , près de Rouen .",a f l y ɑ̃
26892,affluent,44,NMS,"À neuf heures , on arrivait à l ' importante ville de North-Platte , bâtie entre ces deux bras du grand cours d ' eau , qui se rejoignent autour d ' elle pour ne plus former qu ' une seule artère -- , affluent considérable dont les eaux se confondent avec celles du Missouri , un peu au-dessus d ' Omaha .",a f l y ɑ̃
180042,affluent,4,NMS,"La rivière est un affluent de la rivière Hurunui , son exutoire étant situé à au sud-ouest de la ville de Cheviot .",a f l y ɑ̃
179004,affluent,41,NMS,"Ce lac se déverse , par le biais des lacs Stramond et Clatouche , dans le lac O ' Sullivan , source de la rivière Bélinge laquelle coule vers le Sud pour se déverser dans la rivière Gens de Terre , affluent de la rivière Gatineau .",a f l y ɑ̃
165205,affluent,23,NMS,"Le fleuve traverse la cité historique d ' Ascoli Piceno , courant dans un profond défilé et reçoit à sa droite son principal affluent , le torrent Castellano ( long de ) qui lui apporte un apport en eau .",a f l y ɑ̃
162388,affluent,17,NMS,"Belle-Église se situe dans la vallée de l ' Esches , qui la traverse et est un affluent de la rive droite de l ' Oise , donc un sous-affluent de la Seine .",a f l y ɑ̃
172881,affluent,8,NMS,La Llitéra n ' a pas d ' affluent contributeur référencé .,a f l y ɑ̃
156741,affluent,27,NMS,"Le réseau hydrographique de la commune se compose d ' un seul cours d ' eau référencé : la rivière l ' École , longue de , affluent de la Seine .",a f l y ɑ̃
181064,affluent,4,NMS,C ' est un affluent en rive gauche de la Sioule et donc un sous-affluent de la Loire .,a f l y ɑ̃
176917,affluent,5,NMS,Le ruisseau Lecointre est un affluent gauche de la rivière Wapus dans le bassin versant de la rivière Gatineau .,a f l y ɑ̃
157215,affluent,16,NMS,"Viménil donne son nom à un ruisseau , dit aussi l "" ' Aurichapelle "" , affluent gauche du Durbion , et qui arrose son territoire et celui de Gugnécourt sur un parcours de .",a f l y ɑ̃
1237820,affluent,21,PROPN,"La Grotte de Gournier est donc un drain unique sur lequel viennent se greffer quelques affluents modestes ( excepté l ' Affluent des Parisiens ) , et qui traverse pratiquement tout le massif de Presles , parallèlement au réseau inconnu de la grotte de Bury .",a f l y ɑ̃
167451,affluent,2,PROPN,Aron ( Affluent De La Loire ),a f l y ɑ̃
1240955,affluent,21,PROPN,Elle prend sa source dans les contreforts de la chaîne montagneuse des Ordons et se jette dans l ' Allan ( Affluent du Doubs ) aux environs de Morvillard en France .,a f l y ɑ̃
1247290,affluent,14,PROPN,"Une pirogue , au gré du courant , traverse le M ' Bomu ( Affluent de l ' Oubangui ) .",a f l y ɑ̃
167462,affluent,2,PROPN,Blaise ( Affluent De L ' Eure ),a f l y ɑ̃
1248368,affluent,6,PROPN,"La vallée de la Cisse ( Affluent de la Loire ) , apporte une diversité supplémentaire par les territoires qu ' elle présente à la fois des zones humides ( cours d ' eau , marais , végétation ripicole - 10 % en surface ) et des pelouses sèches sur calcaire ( 10 % en surface ) .",a f l y ɑ̃
167471,affluent,2,PROPN,Boulon ( Affluent Du Loir ),a f l y ɑ̃
167457,affluent,2,PROPN,Biesme ( Affluent De L ' Aisne ),a f l y ɑ̃
176046,affluent,2,PROPN,Coly ( Affluent de la Vézère ),a f l y ɑ̃
167464,affluent,2,PROPN,Blaise ( Affluent De La Marne ),a f l y ɑ̃
1237818,affluent,18,PROPN,"A 660m du S1 , une coulée stalagmitique barrant entièrement la galerie marque le débou-ché de l ' Affluent des Lyonnais .",a f l y ɑ̃
167459,affluent,2,PROPN,Bièvre ( Affluent De La Bar ),a f l y ɑ̃
1247687,affluent,2,VPPMS,"LES RÉFUGIÉS AFFLUENT EN TUNISIELes forces kadhafistes ont tiré dimanche des roquettes sur la zone portuaire de Misrata alors même qu ' un navire d ' aide cherchait à décharger sa cargaison , a annoncé un porte-parole des insurgés .",a f l y
163139,affluent,14,VPPMS,"Rosse ( "" E Rosse "" ) a été créé au dans un vallon affluent sur la rive gauche du Fiumorbo , à l ' est du village ; le nom du hameau vient sans nul doute du gisement de schiste rouge présent près de Rosse , et dont la transformation en ardoise a permis la fabrication et la réalisation d ' édifices du village .",a f l y ɑ̃
1243847,affluent,2,VPPMS,"LES SOUTIENS AFFLUENT CHEZ KARIM MECKASSOUA , LE PRÉSIDENT DU FRONT RÉPUBLICAIN POUR LA DÉMOCRATIE NELSON NDJADDER LE SOUTIENT DÉCLARATION DE FRANÇOIS NELSON NDJADDER SOUTIEN AU COMPATRIOTE ABDOU KARIM MÉCKASSOUA CANDIDAT A L ' ÉLECTION PRÉSIDENTIELLE EN CENTRAFRIQUE Chers compatriotes , Il y ' a un temps pour tout .",a f l y
